! ------------ AirfoilInfo v1.01.x Input File 54 --------------------------------
!Generated by airfoilprep.py
! line
! line
! ------------------------------------------------------------------------------
"DEFAULT" 	InterpOrd         ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=3]
1.000000  	NonDimArea        ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
0         	NumCoords         ! The number of coordinates in the airfoil shape file.  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
"unused"  	BL_file           ! The file name including the boundary layer characteristics of the profile. Ignored if the aeroacoustic module is not called.
1         	NumTabs           ! Number of airfoil tables in this file.  Each table must have lines for Re and Ctrl.
! ------------------------------------------------------------------------------
! data for table 1
! ------------------------------------------------------------------------------
6.279600  	Re                ! Reynolds number in millions
1         	Ctrl              ! Control setting (must be 0 for current AirfoilInfo)
True      	InclUAdata        ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line
!........................................
-4.713890 	alpha0            ! 0-lift angle of attack, depends on airfoil.
8.196028  	alpha1            ! Angle of attack at f=0.7, (approximately the stall angle) for AOA>alpha0. (deg)
-10.768676	alpha2            ! Angle of attack at f=0.7, (approximately the stall angle) for AOA<alpha0. (deg)
1.000000  	eta_e             ! Recovery factor in the range [0.85 - 0.95] used only for UAMOD=1, it is set to 1 in the code when flookup=True. (-)
6.941587  	C_nalpha          ! Slope of the 2D normal force coefficient curve. (1/rad)
"DEFAULT" 	T_f0        ! Initial value of the time constant associated with Df in the expression of Df and f. [default = 3]
"DEFAULT" 	T_V0        ! Initial value of the time constant associated with the vortex lift decay process; it is used in the expression of Cvn. It depends on Re,M, and airfoil class. [default = 6]
"DEFAULT" 	T_p         ! Boundary-layer,leading edge pressure gradient time constant in the expression of Dp. It should be tuned based on airfoil experimental data. [default = 1.7]
"DEFAULT" 	T_VL        ! Initial value of the time constant associated with the vortex advection process; it represents the non-dimensional time in semi-chords, needed for a vortex to travel from LE to trailing edge (TE); it is used in the expression of Cvn. It depends on Re, M (weakly), and airfoil. [valid range = 6 - 13, default = 11]
"DEFAULT" 	b1          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.14]
"DEFAULT" 	b2          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.53]
"DEFAULT" 	b5          ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q.  [from  experimental results, defaults to 5]
"DEFAULT" 	A1          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.3]
"DEFAULT" 	A2          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.7]
"DEFAULT" 	A5          ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q. [from experimental results, defaults to 1]
0.000000  	S1          ! Constant in the f curve best-fit for alpha0<=AOA<=alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000  	S2          ! Constant in the f curve best-fit for         AOA> alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000  	S3          ! Constant in the f curve best-fit for alpha2<=AOA< alpha0; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000  	S4          ! Constant in the f curve best-fit for         AOA< alpha2; by definition it depends on the airfoil. [ignored if UAMod<>1]
1.564082  	Cn1         ! Critical value of C0n at leading edge separation. It should be extracted from airfoil data at a given Mach and Reynolds number. It can be calculated from the static value of Cn at either the break in the pitching moment or the loss of chord force at the onset of stall. It is close to the condition of maximum lift of the airfoil at low Mach numbers.
-0.733559 	Cn2         ! As Cn1 for negative AOAs. 
"DEFAULT" 	St_sh       ! Strouhal's shedding frequency constant.  [default = 0.19]
0.009000  	Cd0         ! 2D drag coefficient value at 0-lift.
-0.136267 	Cm0         ! 2D pitching moment coefficient about 1/4-chord location, at 0-lift, positive if nose up. [If the aerodynamics coefficients table does not include a column for Cm, this needs to be set to 0.0]
0.000000  	k0          ! Constant in the \hat(x)_cp curve best-fit; = (\hat(x)_AC-0.25).  [ignored if UAMod<>1]
0.000000  	k1          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
0.000000  	k2          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
0.000000  	k3          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
0.000000  	k1_hat      ! Constant in the expression of Cc due to leading edge vortex effects.  [ignored if UAMod<>1]
"DEFAULT" 	x_cp_bar    ! Constant in the expression of \hat(x)_cp^v. [ignored if UAMod<>1, default = 0.2]
"DEFAULT" 	UACutout    ! Angle of attack above which unsteady aerodynamics are disabled (deg). [Specifying the string "Default" sets UACutout to 45 degrees]
"DEFAULT" 	filtCutOff  ! Cut-off frequency (-3 dB corner frequency) for low-pass filtering the AoA input to UA, as well as the 1st and 2nd derivatives (Hz) [default = 20]
!........................................
! Table of aerodynamics coefficients
180       	NumAlf      ! Number of data lines in the following table
!    Alpha	     Cl		     Cd              Cm
!    (deg)           (-)             (-)             (-)
-180.000000	 -0.244936	  0.038417	 -0.066277
-179.000000	 -0.272282	  0.031948	 -0.041405
-178.000000	 -0.195170	  0.027641	 -0.016534
-177.000000	 -0.118058	  0.030538	  0.053003
-176.000000	 -0.040225	  0.031273	  0.103088
-175.000000	  0.031124	  0.034170	  0.151013
-174.000000	  0.100976	  0.039236	  0.201819
-173.000000	  0.150657	  0.043582	  0.238937
-172.000000	  0.198177	  0.050089	  0.275335
-171.000000	  0.247138	  0.057316	  0.311733
-170.000000	  0.257197	  0.066705	  0.331562
-169.000000	  0.278838	  0.080357	  0.337411
-168.000000	  0.265180	  0.099773	  0.320927
-167.000000	  0.291144	  0.120629	  0.322454
-166.000000	  0.322150	  0.145808	  0.326141
-165.000000	  0.344512	  0.170986	  0.329829
-164.000000	  0.350305	  0.197439	  0.337533
-163.000000	  0.351775	  0.222450	  0.345236
-162.000000	  0.350363	  0.245300	  0.354381
-161.000000	  0.348952	  0.265989	  0.364246
-160.000000	  0.343218	  0.284517	  0.374832
-155.000000	  0.710769	  0.374861	  0.372565
-150.000000	  0.786519	  0.470645	  0.410509
-145.000000	  0.776368	  0.594588	  0.457700
-140.000000	  0.761615	  0.734819	  0.495000
-135.000000	  0.736700	  0.884670	  0.509763
-130.000000	  0.699345	  1.034410	  0.526086
-125.000000	  0.648549	  1.179460	  0.543408
-120.000000	  0.583592	  1.315376	  0.559290
-115.000000	  0.506635	  1.437990	  0.572451
-110.000000	  0.418237	  1.543557	  0.582612
-105.000000	  0.312474	  1.628813	  0.607504
-100.000000	  0.188720	  1.691138	  0.602181
-95.000000	  0.065000	  1.728589	  0.593698
-90.000000	 -0.059720	  1.740000	  0.579934
-85.000000	 -0.183441	  1.728589	  0.561612
-80.000000	 -0.304441	  1.691138	  0.538569
-75.000000	 -0.420882	  1.628813	  0.511967
-70.000000	 -0.529882	  1.543557	  0.481645
-65.000000	 -0.629602	  1.437990	  0.449763
-60.000000	 -0.718322	  1.315376	  0.415882
-55.000000	 -0.793322	  1.179460	  0.381720
-50.000000	 -0.851322	  1.034410	  0.347559
-45.000000	 -0.891043	  0.884670	  0.313398
-40.000000	 -0.910043	  0.734819	  0.279516
-35.000000	 -0.899516	  0.589438	  0.138575
-30.000000	 -0.862605	  0.452967	  0.099210
-28.000000	 -0.830338	  0.403611	  0.080726
-26.000000	 -0.750499	  0.354255	  0.059081
-24.000000	 -0.701605	  0.308270	  0.043200
-22.000000	 -0.677849	  0.265653	  0.030361
-20.000000	 -0.695435	  0.223037	  0.024006
-18.000000	 -0.742722	  0.133865	 -0.028763
-16.000000	 -0.779778	  0.110769	 -0.031128
-14.000000	 -0.785813	  0.091658	 -0.034698
-13.500000	 -0.774718	  0.085539	 -0.039698
-13.000000	 -0.763342	  0.079700	 -0.044698
-12.500000	 -0.756280	  0.073302	 -0.049698
-12.000000	 -0.747776	  0.066625	 -0.054977
-11.500000	 -0.725723	  0.060506	 -0.058977
-11.000000	 -0.703391	  0.054829	 -0.061977
-10.500000	 -0.679164	  0.042786	 -0.069257
-10.000000	 -0.628723	  0.038388	 -0.076977
 -9.500000	 -0.571605	  0.034108	 -0.085859
 -9.000000	 -0.513766	  0.029108	 -0.093740
 -8.500000	 -0.471884	  0.024829	 -0.099622
 -8.000000	 -0.424240	  0.020270	 -0.104783
 -7.500000	 -0.361950	  0.017312	 -0.110622
 -7.000000	 -0.299940	  0.014355	 -0.116740
 -6.500000	 -0.235973	  0.011678	 -0.121859
 -6.000000	 -0.173726	  0.009000	 -0.127257
 -5.500000	 -0.105844	  0.009000	 -0.130698
 -5.000000	 -0.038683	  0.009000	 -0.134138
 -4.500000	  0.028919	  0.009000	 -0.137859
 -4.000000	  0.096080	  0.008280	 -0.140579
 -3.500000	  0.158478	  0.008280	 -0.142579
 -3.000000	  0.220876	  0.008280	 -0.144579
 -2.500000	  0.283994	  0.008280	 -0.145859
 -2.000000	  0.347113	  0.008280	 -0.148138
 -1.500000	  0.409231	  0.008000	 -0.149418
 -1.000000	  0.472350	  0.008720	 -0.150698
 -0.500000	  0.534748	  0.008720	 -0.152698
  0.000000	  0.597425	  0.008720	 -0.153698
  0.500000	  0.655823	  0.008720	 -0.154257
  1.000000	  0.714221	  0.008720	 -0.155816
  1.500000	  0.773340	  0.008720	 -0.157096
  2.000000	  0.831738	  0.008720	 -0.158375
  2.500000	  0.889415	  0.008720	 -0.158655
  3.000000	  0.946372	  0.008720	 -0.159214
  3.500000	  1.004770	  0.009441	 -0.160214
  4.000000	  1.063448	  0.009441	 -0.160494
  4.500000	  1.121728	  0.009441	 -0.161214
  5.000000	  1.180007	  0.009720	 -0.161494
  5.500000	  1.235405	  0.010441	 -0.161773
  6.000000	  1.290362	  0.010441	 -0.161773
  6.500000	  1.347201	  0.010441	 -0.161773
  7.000000	  1.402599	  0.010720	 -0.162053
  7.500000	  1.456438	  0.011441	 -0.161332
  8.000000	  1.510556	  0.011441	 -0.161332
  8.500000	  1.556191	  0.012161	 -0.158451
  9.000000	  1.599944	  0.013161	 -0.155569
  9.500000	  1.641020	  0.013882	 -0.155290
 10.000000	  1.680934	  0.014882	 -0.155730
 10.500000	  1.712365	  0.017043	 -0.153569
 11.000000	  1.745237	  0.019484	 -0.151128
